211.88 0.949 0 1.54242e-157 3.61006e-234 1.29871e-06 9.0493e-24 1.29871e-06 0.948999
212.35 2.797 0 3.59673e-157 1.10114e-233 1.34871e-06 1.02066e-23 1.34871e-06 2.797
212.82 0.698 0 8.37878e-157 3.35478e-233 1.40054e-06 1.15103e-23 1.40054e-06 0.697999
213.29 0.647 0 1.94994e-156 1.02091e-232 1.45428e-06 1.29788e-23 1.45428e-06 0.646999
213.76 1.074 0 4.53346e-156 3.10316e-232 1.50999e-06 1.46326e-23 1.50999e-06 1.074
214.23 1.072 0 1.05294e-155 9.42151e-232 1.56773e-06 1.6495e-23 1.56773e-06 1.072
214.7 -0 0 2.44314e-155 2.85716e-231 1.62758e-06 1.85918e-23 1.62758e-06 -1.62758e-06
215.18 -0 0 5.76531e-155 8.86096e-231 1.69096e-06 2.10057e-23 1.69096e-06 -1.69096e-06
215.65 -0 0 1.33503e-154 2.68089e-230 1.7553e-06 2.36695e-23 1.7553e-06 -1.7553e-06
216.12 -0 0 3.08837e-154 8.10167e-230 1.82197e-06 2.66675e-23 1.82197e-06 -1.82197e-06
216.59 -0 0 7.13729e-154 2.4455e-229 1.89106e-06 3.00411e-23 1.89106e-06 -1.89106e-06
217.06 1.094 0 1.6478e-153 7.37324e-229 1.96265e-06 3.38369e-23 1.96265e-06 1.094
217.53 1.011 0 3.80054e-153 2.22048e-228 2.03682e-06 3.81072e-23 2.03682e-06 1.011
218 1.521 0 8.75694e-153 6.67932e-228 2.11366e-06 4.29105e-23 2.11366e-06 1.521
218.47 1.326 0 2.01571e-152 2.00685e-227 2.19327e-06 4.83128e-23 2.19327e-06 1.326
218.94 1.664 0 4.63521e-152 6.02277e-227 2.27574e-06 5.43878e-23 2.27574e-06 1.664
219.41 1.053 0 1.06483e-151 1.80541e-226 2.36116e-06 6.12184e-23 2.36116e-06 1.053
219.89 1.903 0 2.4873e-151 5.53323e-226 2.45156e-06 6.90709e-23 2.45156e-06 1.903
220.36 1.563 0 5.70249e-151 1.65479e-225 2.54326e-06 7.77242e-23 2.54326e-06 1.563
220.83 1.809 0 1.30607e-150 4.94313e-225 2.63824e-06 8.74499e-23 2.63824e-06 1.809
221.3 1.623 0 2.9884e-150 1.47489e-224 2.73659e-06 9.83791e-23 2.73659e-06 1.623
221.77 1.757 0 6.83089e-150 4.39557e-224 2.83843e-06 1.10659e-22 2.83843e-06 1.757
222.24 1.55 0 1.55985e-149 1.30848e-223 2.94388e-06 1.24455e-22 2.94388e-06 1.55
222.71 -0 0 3.55842e-149 3.89062e-223 3.05306e-06 1.39952e-22 3.05306e-06 -3.05306e-06
223.18 -0 0 8.10959e-149 1.15549e-222 3.16609e-06 1.57358e-22 3.16609e-06 -3.16609e-06
223.65 -0 0 1.84632e-148 3.42777e-222 3.28311e-06 1.76904e-22 3.28311e-06 -3.28311e-06
224.12 1.794 0 4.19938e-148 1.01568e-221 3.40424e-06 1.98851e-22 3.40424e-06 1.794
224.59 1.543 0 9.54177e-148 3.00605e-221 3.52963e-06 2.23491e-22 3.52963e-06 1.543
225.06 1.867 0 2.16591e-147 8.88657e-221 3.6594e-06 2.5115e-22 3.6594e-06 1.867
225.54 2.457 0 4.99782e-147 2.68515e-220 3.79663e-06 2.82893e-22 3.79663e-06 2.457
226.01 1.866 0 1.13219e-146 7.91939e-220 3.93573e-06 3.17816e-22 3.93573e-06 1.866
226.48 -0 0 2.56226e-146 2.33298e-219 4.07968e-06 3.57002e-22 4.07968e-06 -4.07968e-06
226.95 2.202 0 5.79291e-146 6.86482e-219 4.22863e-06 4.00965e-22 4.22863e-06 2.202
227.42 2.262 0 1.30839e-145 2.01764e-218 4.38275e-06 4.50281e-22 4.38275e-06 2.262
227.89 2.371 0 2.9522e-145 5.92321e-218 4.54221e-06 5.05593e-22 4.54221e-06 2.371
228.36 1.756 0 6.65459e-145 1.73687e-217 4.70718e-06 5.67623e-22 4.70718e-06 1.756
228.83 3.796 0 1.49853e-144 5.08716e-217 4.87784e-06 6.37178e-22 4.87784e-06 3.796
229.3 2.248 0 3.37113e-144 1.48827e-216 5.05437e-06 7.15158e-22 5.05437e-06 2.24799
229.77 2.04 0 7.57624e-144 4.34894e-216 5.23697e-06 8.02572e-22 5.23697e-06 2.03999
230.24 2.404 0 1.70098e-143 1.26936e-215 5.42584e-06 9.0055e-22 5.42584e-06 2.40399
230.71 2.522 0 3.81516e-143 3.70068e-215 5.62117e-06 1.01035e-21 5.62117e-06 2.52199
231.18 -0 0 8.54859e-143 1.07765e-214 5.82317e-06 1.13339e-21 5.82317e-06 -5.82317e-06
231.65 -0 0 1.91356e-142 3.13451e-214 6.03206e-06 1.27123e-21 6.03206e-06 -6.03206e-06
232.12 2.412 0 4.27917e-142 9.10668e-214 6.24805e-06 1.42565e-21 6.24805e-06 2.41199
232.59 2.777 0 9.55968e-142 2.6427e-213 6.47139e-06 1.59861e-21 6.47139e-06 2.77699
233.06 2.426 0 2.13351e-141 7.66008e-213 6.70229e-06 1.79231e-21 6.70229e-06 2.42599
233.53 2.508 0 4.75679e-141 2.21777e-212 6.941e-06 2.0092e-21 6.941e-06 2.50799
234 3.608 0 1.0595e-140 6.41353e-212 7.18778e-06 2.25204e-21 7.18778e-06 3.60799
234.47 -0 0 2.35752e-140 1.85257e-211 7.44286e-06 2.52389e-21 7.44286e-06 -7.44286e-06
234.94 3.193 0 5.24055e-140 5.34504e-211 7.70653e-06 2.82816e-21 7.70653e-06 3.19299
235.41 2.817 0 1.16377e-139 1.54037e-210 7.97904e-06 3.16869e-21 7.97904e-06 2.81699
235.88 2.375 0 2.5818e-139 4.43399e-210 8.26068e-06 3.54975e-21 8.26068e-06 2.37499
236.35 -0 0 5.722e-139 1.27486e-209 8.55174e-06 3.97608e-21 8.55174e-06 -8.55174e-06
236.82 -0 0 1.26689e-138 3.66125e-209 8.8525e-06 4.45302e-21 8.8525e-06 -8.8525e-06
237.29 3.208 0 2.80221e-138 1.05025e-208 9.16328e-06 4.98649e-21 9.16328e-06 3.20799
237.76 -0 0 6.19195e-138 3.00921e-208 9.48438e-06 5.58311e-21 9.48438e-06 -9.48438e-06
238.23 3.459 0 1.36685e-137 8.61215e-208 9.81613e-06 6.25026e-21 9.81613e-06 3.45899
238.7 2.777 0 3.01429e-137 2.46188e-207 1.01589e-05 6.9962e-21 1.01589e-05 2.77699
239.17 2.72 0 6.64072e-137 7.02944e-207 1.05129e-05 7.83009e-21 1.05129e-05 2.71999
239.64 3.298 0 1.46155e-136 2.0048e-206 1.08786e-05 8.76218e-21 1.08786e-05 3.29799
240.11 2.74 0 3.2135e-136 5.71111e-206 1.12564e-05 9.80391e-21 1.12564e-05 2.73999
240.58 2.656 0 7.05848e-136 1.62505e-205 1.16465e-05 1.0968e-20 1.16465e-05 2.65599
241.05 2.876 0 1.54886e-135 4.6186e-205 1.20494e-05 1.22686e-20 1.20494e-05 2.87599
241.52 3.148 0 3.39531e-135 1.31115e-204 1.24655e-05 1.37217e-20 1.24655e-05 3.14799
241.99 -0 0 7.43558e-135 3.71783e-204 1.28952e-05 1.53447e-20 1.28952e-05 -1.28952e-05
242.46 2.995 0 1.62674e-134 1.05299e-203 1.33388e-05 1.71574e-20 1.33388e-05 2.99499
242.93 -0 0 3.55541e-134 2.97893e-203 1.37969e-05 1.91816e-20 1.37969e-05 -1.37969e-05
243.4 -0 0 7.76296e-134 8.41765e-203 1.42698e-05 2.14417e-20 1.42698e-05 -1.42698e-05
243.87 3.061 0 1.6933e-133 2.37585e-202 1.4758e-05 2.39648e-20 1.4758e-05 3.06099
244.34 3.196 0 3.68984e-133 6.69801e-202 1.5262e-05 2.67813e-20 1.5262e-05 3.19598
244.81 2.689 0 8.03245e-133 1.88612e-201 1.57822e-05 2.99247e-20 1.57822e-05 2.68898
245.28 3.416 0 1.74686e-132 5.30507e-201 1.63192e-05 3.34325e-20 1.63192e-05 3.41598
245.75 2.764 0 3.79519e-132 1.49043e-200 1.68734e-05 3.73464e-20 1.68734e-05 2.76398
246.22 2.843 0 8.23715e-132 4.18241e-200 1.74453e-05 4.17129e-20 1.74453e-05 2.84298
246.69 3.133 0 1.78603e-131 1.17231e-199 1.80355e-05 4.65836e-20 1.80355e-05 3.13298
247.16 3.263 0 3.86872e-131 3.2821e-199 1.86445e-05 5.20159e-20 1.86445e-05 3.26298
247.63 3.05 0 8.37172e-131 9.17828e-199 1.92728e-05 5.80739e-20 1.92728e-05 3.04998
248.1 2.742 0 1.80979e-130 2.5637e-198 1.99212e-05 6.48286e-20 1.99212e-05 2.74198
248.57 3.123 0 3.9085e-130 7.15273e-198 2.059e-05 7.23592e-20 2.059e-05 3.12298
249.04 -0 0 8.43257e-130 1.99331e-197 2.12801e-05 8.07536e-20 2.12801e-05 -2.12801e-05
249.51 3.001 0 1.81751e-129 5.54847e-197 2.19919e-05 9.01095e-20 2.19919e-05 3.00098
249.98 2.858 0 3.91347e-129 1.54266e-196 2.27261e-05 1.00536e-19 2.27261e-05 2.85798
250.45 2.615 0 8.41809e-129 4.28414e-196 2.34833e-05 1.12153e-19 2.34833e-05 2.61498
250.92 3.788 0 1.80898e-128 1.18838e-195 2.42643e-05 1.25096e-19 2.42643e-05 3.78798
251.39 2.793 0 3.88348e-128 3.29265e-195 2.50697e-05 1.39514e-19 2.50697e-05 2.79297
251.85 2.583 0 8.19465e-128 8.91726e-195 2.58824e-05 1.55213e-19 2.58824e-05 2.58297
252.32 2.604 0 1.75575e-127 2.46505e-194 2.67382e-05 1.73055e-19 2.67382e-05 2.60397
252.79 2.693 0 3.75804e-127 6.80642e-194 2.76207e-05 1.92922e-19 2.76207e-05 2.69297
253.26 2.433 0 8.03578e-127 1.87719e-193 2.85305e-05 2.15041e-19 2.85305e-05 2.43297
253.73 2.61 0 1.71657e-126 5.17127e-193 2.94685e-05 2.39664e-19 2.94685e-05 2.60997
254.2 2.569 0 3.66323e-126 1.42293e-192 3.04355e-05 2.67069e-19 3.04355e-05 2.56897
254.67 2.369 0 7.8097e-126 3.91079e-192 3.14322e-05 2.97568e-19 3.14322e-05 2.36897
255.14 2.148 0 1.6633e-125 1.07361e-191 3.24596e-05 3.31505e-19 3.24596e-05 2.14797
255.61 2.214 0 3.53897e-125 2.9439e-191 3.35185e-05 3.69262e-19 3.35185e-05 2.21397
256.08 2.065 0 7.52227e-125 8.06303e-191 3.46099e-05 4.11264e-19 3.46099e-05 2.06497
256.55 2.045 0 1.59731e-124 2.20583e-190 3.57345e-05 4.57981e-19 3.57345e-05 2.04496
