216.12 1.01 0 5.04565e-34 4.35565e-199 1.92902e-07 1.92902e-07 1.01
216.59 2.313 0 6.0115e-34 1.12832e-198 2.0152e-07 2.0152e-07 2.313
217.06 1.194 0 7.16081e-34 2.91997e-198 2.10509e-07 2.10509e-07 1.194
217.53 1.369 0 8.52815e-34 7.54908e-198 2.19883e-07 2.19883e-07 1.369
218 -0 0 1.01546e-33 1.94976e-197 2.29657e-07 2.29657e-07 -2.29657e-07
218.47 1.944 0 1.20887e-33 5.03078e-197 2.39849e-07 2.39849e-07 1.944
218.94 1.238 0 1.43884e-33 1.29676e-196 2.50475e-07 2.50475e-07 1.238
219.41 1.013 0 1.71222e-33 3.33929e-196 2.61553e-07 2.61553e-07 1.013
219.89 2.234 0 2.04467e-33 8.76485e-196 2.73352e-07 2.73352e-07 2.234
220.36 1.482 0 2.43218e-33 2.25252e-195 2.85399e-07 2.85399e-07 1.482
220.83 -0 0 2.89255e-33 5.78311e-195 2.97957e-07 2.97957e-07 -2.97957e-07
221.3 1.43 0 3.43937e-33 1.48328e-194 3.11044e-07 3.11044e-07 1.43
221.77 1.312 0 4.08874e-33 3.80064e-194 3.24683e-07 3.24683e-07 1.312
222.24 1.245 0 4.85976e-33 9.72877e-194 3.38895e-07 3.38895e-07 1.245
222.71 1.731 0 5.77502e-33 2.48788e-193 3.53704e-07 3.53704e-07 1.731
223.18 -0 0 6.86128e-33 6.35579e-193 3.69133e-07 3.69133e-07 -3.69133e-07
223.65 1.923 0 8.15024e-33 1.62211e-192 3.85208e-07 3.85208e-07 1.923
224.12 1.465 0 9.67941e-33 4.1358e-192 4.01953e-07 4.01953e-07 1.465
224.59 1.422 0 1.14932e-32 1.05344e-191 4.19397e-07 4.19397e-07 1.422
225.06 2.136 0 1.36442e-32 2.68056e-191 4.37565e-07 4.37565e-07 2.136
225.54 -0 0 1.62535e-32 6.95073e-191 4.56899e-07 4.56899e-07 -4.56899e-07
226.01 1.656 0 1.92876e-32 1.76514e-190 4.76622e-07 4.76622e-07 1.656
226.48 1.57 0 2.28835e-32 4.47812e-190 4.97161e-07 4.97161e-07 1.57
226.95 3.031 0 2.71444e-32 1.13496e-189 5.18548e-07 5.18548e-07 3.031
227.42 2.636 0 3.21922e-32 2.87368e-189 5.40816e-07 5.40816e-07 2.636
227.89 -0 0 3.81711e-32 7.26883e-189 5.63999e-07 5.63999e-07 -5.63999e-07
228.36 1.769 0 4.52514e-32 1.83679e-188 5.88133e-07 5.88133e-07 1.769
228.83 -0 0 5.36343e-32 4.63686e-188 6.13256e-07 6.13256e-07 -6.13256e-07
229.3 -0 0 6.35575e-32 1.16939e-187 6.39406e-07 6.39406e-07 -6.39406e-07
229.77 1.994 0 7.53017e-32 2.9462e-187 6.66623e-07 6.66623e-07 1.994
230.24 2.894 0 8.91982e-32 7.4154e-187 6.94948e-07 6.94948e-07 2.894
230.71 -0 0 1.05638e-31 1.86456e-186 7.24424e-07 7.24424e-07 -7.24424e-07
231.18 -0 0 1.25083e-31 4.68369e-186 7.55096e-07 7.55096e-07 -7.55096e-07
231.65 1.936 0 1.48078e-31 1.17536e-185 7.8701e-07 7.8701e-07 1.936
232.12 2.149 0 1.75265e-31 2.94659e-185 8.20214e-07 8.20214e-07 2.149
232.59 2.313 0 2.07402e-31 7.37973e-185 8.54756e-07 8.54756e-07 2.313
233.06 2.061 0 2.45383e-31 1.84642e-184 8.90689e-07 8.90689e-07 2.061
233.53 2.508 0 2.90262e-31 4.61518e-184 9.28065e-07 9.28065e-07 2.508
234 3.365 0 3.4328e-31 1.15244e-183 9.6694e-07 9.6694e-07 3.365
234.47 2.669 0 4.05901e-31 2.87485e-183 1.00737e-06 1.00737e-06 2.669
234.94 2.971 0 4.7985e-31 7.16444e-183 1.04942e-06 1.04942e-06 2.971
235.41 2.569 0 5.67158e-31 1.78369e-182 1.09314e-06 1.09314e-06 2.569
235.88 2.347 0 6.70219e-31 4.43634e-182 1.1386e-06 1.1386e-06 2.347
236.35 2.627 0 7.91849e-31 1.1023e-181 1.18586e-06 1.18586e-06 2.627
236.82 2.586 0 9.35365e-31 2.73619e-181 1.235e-06 1.235e-06 2.586
237.29 2.641 0 1.10467e-30 6.78516e-181 1.28608e-06 1.28608e-06 2.641
237.76 2.562 0 1.30437e-30 1.68091e-180 1.33918e-06 1.33918e-06 2.562
