SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Mar 29 12:04:28 CEST 2016
User: IPCE
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	-0.000
189.23	-0.000
189.70	-0.000
190.17	-0.000
190.64	-0.000
191.12	-0.000
191.59	-0.000
192.06	-0.000
192.53	-0.000
193.01	-0.000
193.48	-0.000
193.95	-0.000
194.42	-0.000
194.90	-0.000
195.37	-0.000
195.84	-0.000
196.31	-0.000
196.78	-0.000
197.26	-0.000
197.73	-0.000
198.20	-0.000
198.67	-0.000
199.14	-0.000
199.62	-0.000
200.09	-0.000
200.56	-0.000
201.03	-0.000
201.50	0.786
201.97	0.968
202.45	1.018
202.92	0.663
203.39	-0.000
203.86	-0.000
204.33	-0.000
204.80	1.293
205.28	1.423
205.75	1.981
206.22	1.039
206.69	0.986
207.16	1.425
207.63	-0.000
208.11	-0.000
208.58	-0.000
209.05	1.429
209.52	2.732
209.99	0.878
210.46	-0.000
210.93	-0.000
211.41	0.812
211.88	0.949
212.35	2.797
212.82	0.698
213.29	0.647
213.76	1.074
214.23	1.072
214.70	-0.000
215.18	-0.000
215.65	-0.000
216.12	-0.000
216.59	-0.000
217.06	1.094
217.53	1.011
218.00	1.521
218.47	1.326
218.94	1.664
219.41	1.053
219.89	1.903
220.36	1.563
220.83	1.809
221.30	1.623
221.77	1.757
222.24	1.550
222.71	-0.000
223.18	-0.000
223.65	-0.000
224.12	1.794
224.59	1.543
225.06	1.867
225.54	2.457
226.01	1.866
226.48	-0.000
226.95	2.202
227.42	2.262
227.89	2.371
228.36	1.756
228.83	3.796
229.30	2.248
229.77	2.040
230.24	2.404
230.71	2.522
231.18	-0.000
231.65	-0.000
232.12	2.412
232.59	2.777
233.06	2.426
233.53	2.508
234.00	3.608
234.47	-0.000
234.94	3.193
235.41	2.817
235.88	2.375
236.35	-0.000
236.82	-0.000
237.29	3.208
237.76	-0.000
238.23	3.459
238.70	2.777
239.17	2.720
239.64	3.298
240.11	2.740
240.58	2.656
241.05	2.876
241.52	3.148
241.99	-0.000
242.46	2.995
242.93	-0.000
243.40	-0.000
243.87	3.061
244.34	3.196
244.81	2.689
245.28	3.416
245.75	2.764
246.22	2.843
246.69	3.133
247.16	3.263
247.63	3.050
248.10	2.742
248.57	3.123
249.04	-0.000
249.51	3.001
249.98	2.858
250.45	2.615
250.92	3.788
251.39	2.793
251.85	2.583
252.32	2.604
252.79	2.693
253.26	2.433
253.73	2.610
254.20	2.569
254.67	2.369
255.14	2.148
255.61	2.214
256.08	2.065
256.55	2.045
257.02	1.946
257.49	1.932
257.95	1.819
258.42	1.749
258.89	1.733
259.36	1.673
259.83	1.624
260.30	1.569
260.77	1.545
261.24	1.517
261.71	1.474
262.17	1.461
262.64	1.449
263.11	1.412
263.58	1.396
264.05	1.374
264.52	1.368
264.99	1.344
265.46	1.320
265.92	1.313
266.39	1.314
266.86	1.297
267.33	1.285
267.80	1.287
268.27	1.275
268.74	1.276
269.20	1.270
269.67	1.263
270.14	1.276
270.61	1.269
271.08	1.266
271.55	1.267
272.01	1.265
272.48	1.271
272.95	1.272
273.42	1.277
273.89	1.279
274.36	1.294
274.82	1.289
275.29	1.295
275.76	1.299
276.23	1.317
276.70	1.334
277.16	1.337
277.63	1.359
278.10	1.365
278.57	1.401
279.04	1.401
279.50	1.422
279.97	1.445
280.44	1.463
280.91	1.474
281.38	1.513
281.84	1.547
282.31	1.552
282.78	1.570
283.25	1.607
283.72	1.610
284.18	1.647
284.65	1.679
285.12	1.670
285.59	1.711
286.05	1.713
286.52	1.766
286.99	1.780
287.46	1.797
287.92	1.839
288.39	1.867
288.86	1.842
289.33	1.857
289.79	1.907
290.26	1.897
290.73	1.899
291.20	1.890
291.66	1.899
292.13	1.884
292.60	1.854
293.07	1.893
293.53	1.860
294.00	1.861
294.47	1.824
294.93	1.798
295.40	1.750
295.87	1.754
296.34	1.702
