500.34 -0.000457476 1 5.34841e-05 -0.00051096
500.8 0.000608488 1 5.6803e-05 0.000551685
501.25 -0.00032698 1 6.02363e-05 -0.000387216
501.71 -0.000261012 1 6.39467e-05 -0.000324959
502.17 -0.00119504 1 6.78709e-05 -0.00126291
502.62 -0.00213051 1 7.19274e-05 -0.00220243
503.08 -0.00106454 1 7.63084e-05 -0.00114085
503.53 0 1 8.08351e-05 -8.08351e-05
503.99 0.00106597 1 8.57216e-05 0.000980249
504.44 0.00213051 1 9.07684e-05 0.00203974
504.9 -0.000803523 1 9.62139e-05 -0.000899737
505.36 0.000262446 1 0.000101964 0.000160482
505.81 0.00232698 1 0.000107898 0.00221908
506.27 -0.000607054 1 0.000114297 -0.000721351
506.72 -0.000542524 1 0.000120898 -0.000663422
507.18 0.00152344 1 0.000128013 0.00139543
507.63 -0.000412036 1 0.000135349 -0.000547385
508.09 -0.000346079 1 0.000143252 -0.000489332
508.54 0.000718441 1 0.000151398 0.000567043
509 0.00178439 1 0.000160169 0.00162422
509.45 0.000848904 1 0.000169206 0.000679698
509.91 -8.51535e-05 1 0.000178931 -0.000264085
510.36 0.000979351 1 0.000188946 0.000790405
510.82 0.00304528 1 0.00019972 0.00284556
511.27 -0.00189022 1 0.00021081 -0.00210103
511.73 -0.000824297 1 0.000222735 -0.00104703
512.19 0.000241621 1 0.000235283 6.33811e-06
512.64 -0.0036939 1 0.000248189 -0.00394209
513.1 -0.000627995 1 0.000262058 -0.000890053
513.55 -0.000563529 1 0.000276316 -0.000839845
514.01 0.00250236 1 0.000291631 0.00221073
514.46 0.00356682 1 0.000307369 0.00325945
514.92 0.000632693 1 0.000324265 0.000308428
515.37 0.00169713 1 0.00034162 0.00135551
515.83 -0.000237008 1 0.000360243 -0.000597251
516.28 0.00182741 1 0.000379363 0.00144805
516.73 0.00189183 1 0.000399415 0.00149241
517.19 0.000957662 1 0.000420917 0.000536745
517.64 0.00202206 1 0.000442978 0.00157908
518.1 0.00308787 1 0.000466624 0.00262125
518.55 0.00415225 1 0.000490874 0.00366138
519.01 0.00221805 1 0.000516853 0.00170119
519.46 0.0012824 1 0.000543484 0.000738918
519.92 0.00134818 1 0.000572001 0.000776175
520.37 -0.00058749 1 0.000601219 -0.00118871
520.83 0.00247826 1 0.000632493 0.00184577
521.28 0.00154257 1 0.00066452 0.000878053
521.74 0.0016083 1 0.000698785 0.000909516
522.19 0.00267259 1 0.00073386 0.00193873
522.65 0.00173829 1 0.000771367 0.000966924
523.1 0.00180255 1 0.000809743 0.00099281
523.55 0.0028668 1 0.000849851 0.00201695
524.01 0.00293247 1 0.000892711 0.00203975
524.46 0.000996687 1 0.000936532 6.01545e-05
524.92 0.00206232 1 0.00098334 0.00107898
525.37 0.00412652 1 0.00103118 0.00309534
525.83 0.00419212 1 0.00108225 0.00310987
526.28 0.00325628 1 0.00113441 0.00212187
526.73 0.00232043 1 0.00118885 0.00113159
527.19 0.00238599 1 0.00124692 0.00113907
527.64 0.00045011 1 0.0013062 -0.000856095
528.1 0.00251564 1 0.00136942 0.00114621
528.55 0.00457972 1 0.00143392 0.0031458
529.01 0.00264521 1 0.00150267 0.00114254
529.46 0.00370926 1 0.00157278 0.00213648
529.91 0.0037733 1 0.00164582 0.00212748
530.37 0.00383874 1 0.00172362 0.00211512
530.82 0.00290274 1 0.0018029 0.00109983
531.28 0.00496814 1 0.00188731 0.00308082
531.73 0.0050321 1 0.00197329 0.00305881
532.18 0.00609604 1 0.00206276 0.00403328
532.64 0.00616139 1 0.00215794 0.00400344
533.09 0.00422529 1 0.00225483 0.00197046
533.54 0.00428918 1 0.00235558 0.0019336
534 0.00635446 1 0.00246268 0.00389178
534.45 0.00741831 1 0.00257163 0.00484668
534.91 0.00448355 1 0.0026874 0.00179615
535.36 0.00454735 1 0.0028051 0.00174225
535.81 0.00461113 1 0.00292735 0.00168379
536.27 0.00567631 1 0.00305716 0.00261915
536.72 0.00574005 1 0.00318905 0.002551
537.17 0.00580376 1 0.00332593 0.00247784
537.63 0.00586887 1 0.00347118 0.0023977
538.08 0.00893255 1 0.00361864 0.00531391
538.54 0.00699761 1 0.00377504 0.00322257
538.99 0.00806123 1 0.00393375 0.00412748
539.44 0.0101248 1 0.00409828 0.00602655
539.9 0.00818982 1 0.00427266 0.00391717
540.35 0.00825338 1 0.00444948 0.00380389
540.8 0.00831691 1 0.00463266 0.00368425
541.26 0.00938182 1 0.00482666 0.00455516
541.71 0.0124453 1 0.00502324 0.00742205
542.16 0.0105088 1 0.00522674 0.00528201
542.62 0.0145736 1 0.00544211 0.00913148
543.07 0.012637 1 0.00566019 0.0069768
543.52 0.0117004 1 0.00588578 0.00581459
543.98 0.00976512 1 0.00612435 0.00364077
544.43 0.0118284 1 0.00636576 0.00546269
544.88 0.0108917 1 0.00661529 0.00427645
545.34 0.0139564 1 0.006879 0.00707741
545.79 0.0140196 1 0.00714564 0.00687401
546.24 0.0120829 1 0.00742106 0.0046618
546.69 0.015146 1 0.00770549 0.00744055
547.15 0.0152106 1 0.00800579 0.00720481
547.6 0.0152737 1 0.00830912 0.0069646
548.05 0.0173368 1 0.00862215 0.00871467
548.51 0.0164013 1 0.0089524 0.00744889
548.96 0.0154643 1 0.00928574 0.00617858
549.41 0.0165273 1 0.00962948 0.00689784
549.86 0.0175903 1 0.00998387 0.00760643
550.32 0.0186546 1 0.0103574 0.00829727
550.77 0.0187176 1 0.010734 0.00798354
551.22 0.0187804 1 0.011122 0.0076584
551.68 0.0188447 1 0.0115307 0.007314
552.13 0.0209075 1 0.0119425 0.00896504
552.58 0.0199703 1 0.0123664 0.00760393
553.03 0.021033 1 0.0128026 0.00823041
553.49 0.0200972 1 0.0132617 0.0068355
553.94 0.0221598 1 0.0137237 0.00843613
554.39 0.0212225 1 0.0141989 0.00702358
554.84 0.0232851 1 0.0146875 0.00859761
555.3 0.0223491 1 0.015201 0.00714804
555.75 0.0224116 1 0.0157175 0.00669416
556.2 0.0234742 1 0.0162481 0.00722609
556.65 0.0255366 1 0.0167931 0.00874357
557.11 0.0276005 1 0.0173653 0.0102351
557.56 0.0276629 1 0.0179402 0.00972266
558.01 0.0277253 1 0.0185303 0.00919497
558.46 0.0277876 1 0.0191358 0.00865183
558.92 0.0298513 1 0.0197709 0.0100804
559.37 0.0319135 1 0.0204083 0.0115053
559.82 0.0319758 1 0.0210618 0.0109139
560.27 0.030038 1 0.0217318 0.00830619
560.72 0.0311001 1 0.0224183 0.00868177
561.18 0.0321636 1 0.0231376 0.009026
561.63 0.0322257 1 0.0238585 0.00836716
562.08 0.0332877 1 0.0245968 0.00869095
562.53 0.0333497 1 0.0253526 0.00799716
562.99 0.0354131 1 0.0261435 0.00926953
563.44 0.036475 1 0.0269355 0.0095395
563.89 0.0355369 1 0.0277456 0.00779123
564.34 0.0375987 1 0.0285742 0.00902451
564.79 0.0376605 1 0.0294213 0.00823915
565.25 0.0387236 1 0.0303068 0.00841688
565.7 0.0397853 1 0.0311921 0.00859324
566.15 0.038847 1 0.0320966 0.00675039
566.6 0.0409087 1 0.0330205 0.00788817
567.05 0.0429703 1 0.0339639 0.0090064
567.5 0.0430318 1 0.0349269 0.00810493
567.96 0.0430947 1 0.0359318 0.00716291
568.41 0.0451561 1 0.036935 0.00822115
568.86 0.0432176 1 0.0379583 0.00525925
569.31 0.0462789 1 0.0390018 0.00727711
569.76 0.0453403 1 0.0400657 0.00527459
570.21 0.0474016 1 0.04115 0.0062516
570.67 0.0454642 1 0.0422796 0.00318462
571.12 0.0475254 1 0.0434054 0.00411995
571.57 0.0505865 1 0.044552 0.00603456
572.02 0.0526477 1 0.0457193 0.00692837
572.47 0.0517087 1 0.0469074 0.00480135
572.92 0.0517697 1 0.0481163 0.00365345
573.37 0.0538307 1 0.0493461 0.00448465
573.83 0.053893 1 0.0506248 0.00326826
574.28 0.0559539 1 0.0518967 0.00405716
574.73 0.0550147 1 0.0531896 0.00182515
