SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed May 04 14:03:05 CEST 2016
User: spectrasuite
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	1.005
189.23	-0.000
189.70	0.952
190.17	1.030
190.64	-0.000
191.12	-0.000
191.59	-0.000
192.06	-0.000
192.53	-0.000
193.01	-0.000
193.48	-0.000
193.95	-0.000
194.42	-0.000
194.90	-0.000
195.37	-0.000
195.84	-0.000
196.31	-0.000
196.78	-0.000
197.26	-0.000
197.73	-0.000
198.20	0.434
198.67	-0.000
199.14	-0.000
199.62	-0.000
200.09	-0.000
200.56	0.896
201.03	1.234
201.50	0.572
201.97	0.490
202.45	0.812
202.92	0.946
203.39	0.639
203.86	0.678
204.33	0.870
204.80	0.827
205.28	0.824
205.75	0.871
206.22	0.753
206.69	0.687
207.16	0.569
207.63	0.824
208.11	0.955
208.58	0.558
209.05	0.739
209.52	1.163
209.99	0.719
210.46	0.538
210.93	0.529
211.41	0.758
211.88	0.685
212.35	0.702
212.82	1.026
213.29	0.829
213.76	0.453
214.23	0.881
214.70	0.793
215.18	0.718
215.65	0.456
216.12	0.778
216.59	0.832
217.06	0.436
217.53	0.476
218.00	0.709
218.47	0.548
218.94	0.761
219.41	0.412
219.89	0.889
220.36	0.539
220.83	0.583
221.30	1.120
221.77	0.987
222.24	0.610
222.71	0.870
223.18	0.962
223.65	0.631
224.12	0.643
224.59	0.842
225.06	1.921
225.54	0.764
226.01	0.915
226.48	1.112
226.95	1.159
227.42	0.974
227.89	1.217
228.36	1.432
228.83	1.222
229.30	1.497
229.77	1.507
230.24	1.274
230.71	1.437
231.18	1.306
231.65	1.820
232.12	1.693
232.59	1.614
233.06	2.105
233.53	2.093
234.00	1.518
234.47	1.846
234.94	2.420
235.41	2.013
235.88	1.933
236.35	2.006
236.82	2.294
237.29	1.933
237.76	2.072
238.23	2.261
238.70	2.338
239.17	2.102
239.64	2.607
240.11	2.590
240.58	2.085
241.05	2.321
241.52	2.497
241.99	2.294
242.46	2.261
242.93	2.283
243.40	3.382
243.87	2.413
244.34	2.320
244.81	2.488
245.28	2.412
245.75	2.337
246.22	2.434
246.69	2.737
247.16	2.424
247.63	2.586
248.10	2.427
248.57	2.812
249.04	2.576
249.51	2.405
249.98	2.921
250.45	2.974
250.92	2.376
251.39	2.329
251.85	2.411
252.32	2.190
252.79	2.025
253.26	1.938
253.73	1.863
254.20	1.729
254.67	1.659
255.14	1.638
255.61	1.565
256.08	1.484
256.55	1.434
257.02	1.382
257.49	1.330
257.95	1.289
258.42	1.249
258.89	1.231
259.36	1.189
259.83	1.157
260.30	1.144
260.77	1.107
261.24	1.085
261.71	1.072
262.17	1.048
262.64	1.027
263.11	1.005
263.58	0.995
264.05	0.982
264.52	0.960
264.99	0.949
265.46	0.940
265.92	0.919
266.39	0.913
266.86	0.907
267.33	0.895
267.80	0.876
268.27	0.866
268.74	0.860
269.20	0.849
269.67	0.842
270.14	0.835
270.61	0.830
271.08	0.817
271.55	0.806
272.01	0.812
272.48	0.792
272.95	0.777
273.42	0.777
273.89	0.776
274.36	0.771
274.82	0.763
275.29	0.759
275.76	0.755
276.23	0.751
276.70	0.744
277.16	0.744
277.63	0.739
278.10	0.736
278.57	0.733
279.04	0.731
279.50	0.727
279.97	0.721
280.44	0.722
280.91	0.721
281.38	0.717
281.84	0.713
282.31	0.715
282.78	0.717
283.25	0.712
283.72	0.712
284.18	0.715
284.65	0.711
285.12	0.711
285.59	0.712
286.05	0.713
286.52	0.712
286.99	0.711
287.46	0.712
287.92	0.710
288.39	0.711
288.86	0.715
289.33	0.711
289.79	0.713
290.26	0.708
290.73	0.713
291.20	0.706
291.66	0.706
292.13	0.702
292.60	0.698
293.07	0.690
293.53	0.687
294.00	0.686
294.47	0.680
294.93	0.676
295.40	0.667
295.87	0.666
296.34	0.650
296.80	0.642
297.27	0.638
297.74	0.629
298.20	0.621
298.67	0.607
299.14	0.604
299.60	0.594
300.07	0.587
300.54	0.578
301.01	0.570
301.47	0.559
301.94	0.552
302.41	0.545
302.87	0.537
303.34	0.527
303.81	0.520
304.27	0.514
304.74	0.505
305.21	0.492
305.67	0.489
306.14	0.483
306.61	0.475
307.07	0.469
307.54	0.467
308.01	0.458
308.47	0.453
308.94	0.446
309.40	0.444
309.87	0.440
310.34	0.435
310.80	0.429
311.27	0.425
311.74	0.425
312.20	0.419
312.67	0.416
313.13	0.413
313.60	0.411
314.07	0.406
314.53	0.404
315.00	0.397
315.47	0.399
315.93	0.399
316.40	0.395
316.86	0.393
317.33	0.392
317.80	0.392
318.26	0.389
318.73	0.385
319.19	0.386
319.66	0.384
320.13	0.379
320.59	0.376
321.06	0.379
321.52	0.374
321.99	0.372
322.45	0.373
322.92	0.371
323.39	0.368
323.85	0.365
324.32	0.365
324.78	0.364
325.25	0.358
325.71	0.359
326.18	0.357
326.64	0.354
327.11	0.350
327.58	0.352
328.04	0.353
328.51	0.348
328.97	0.346
329.44	0.347
329.90	0.343
330.37	0.341
330.83	0.339
331.30	0.338
331.76	0.335
332.23	0.331
332.69	0.332
333.16	0.332
333.62	0.325
334.09	0.325
334.56	0.322
335.02	0.318
335.49	0.317
335.95	0.311
336.42	0.314
336.88	0.309
337.35	0.308
337.81	0.307
338.28	0.305
338.74	0.305
339.20	0.307
339.67	0.306
340.13	0.304
340.60	0.299
341.06	0.296
341.53	0.294
341.99	0.294
342.46	0.292
342.92	0.293
343.39	0.290
343.85	0.284
344.32	0.289
344.78	0.288
345.25	0.288
345.71	0.288
346.17	0.288
346.64	0.289
347.10	0.285
347.57	0.280
348.03	0.277
348.50	0.276
348.96	0.275
349.43	0.275
349.89	0.274
350.35	0.274
350.82	0.270
351.28	0.273
351.75	0.265
352.21	0.273
352.67	0.263
353.14	0.265
353.60	0.257
354.07	0.259
354.53	0.257
355.00	0.253
355.46	0.252
355.92	0.249
356.39	0.248
356.85	0.244
357.31	0.237
357.78	0.236
358.24	0.239
358.71	0.237
359.17	0.232
359.63	0.231
360.10	0.227
360.56	0.222
361.03	0.219
361.49	0.216
361.95	0.212
362.42	0.210
362.88	0.207
363.34	0.208
363.81	0.201
364.27	0.198
364.73	0.200
365.20	0.191
365.66	0.190
366.12	0.190
366.59	0.186
367.05	0.187
367.51	0.186
