SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jul 11 16:25:02 CEST 2017
User: IPCE
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	0.080
189.23	-0.176
189.70	-0.226
190.17	0.412
190.64	-0.000
191.12	0.374
191.59	0.233
192.06	-0.000
192.53	0.235
193.01	0.095
193.48	0.196
193.95	0.301
194.42	-0.099
194.90	0.108
195.37	0.099
195.84	-0.236
196.31	1.082
196.78	0.016
197.26	0.205
197.73	-0.057
198.20	-0.048
198.67	0.155
199.14	0.311
199.62	0.015
200.09	0.196
200.56	0.274
201.03	0.133
201.50	0.233
201.97	0.167
202.45	0.422
202.92	0.206
203.39	0.302
203.86	0.352
204.33	0.363
204.80	0.283
205.28	0.253
205.75	0.549
206.22	0.199
206.69	0.401
207.16	0.175
207.63	0.305
208.11	0.259
208.58	0.250
209.05	0.228
209.52	0.468
209.99	0.193
210.46	0.223
210.93	0.320
211.41	0.241
211.88	0.299
212.35	0.275
212.82	0.184
213.29	0.214
213.76	0.325
214.23	0.277
214.70	0.281
215.18	0.263
215.65	0.226
216.12	0.252
216.59	0.278
217.06	0.447
217.53	0.342
218.00	0.387
218.47	0.323
218.94	0.332
219.41	0.291
219.89	0.403
220.36	0.344
220.83	0.399
221.30	0.284
221.77	0.300
222.24	0.362
222.71	0.394
223.18	0.353
223.65	0.455
224.12	0.478
224.59	0.478
225.06	0.508
225.54	0.492
226.01	0.611
226.48	0.695
226.95	0.619
227.42	0.714
227.89	0.729
228.36	0.778
228.83	0.845
229.30	0.789
229.77	0.989
230.24	1.093
230.71	1.068
231.18	1.020
231.65	1.280
232.12	1.275
232.59	1.197
233.06	1.287
233.53	1.309
234.00	1.389
234.47	1.447
234.94	1.552
235.41	1.571
235.88	1.610
236.35	1.554
236.82	1.671
237.29	1.686
237.76	1.717
238.23	1.747
238.70	1.798
239.17	1.840
239.64	1.820
240.11	1.927
240.58	1.903
241.05	1.989
241.52	1.925
241.99	2.017
242.46	1.909
242.93	2.036
243.40	2.088
243.87	2.097
244.34	2.087
244.81	2.163
245.28	2.036
245.75	2.151
246.22	2.140
246.69	2.175
247.16	2.275
247.63	2.176
248.10	2.130
248.57	2.076
249.04	2.107
249.51	2.144
249.98	2.127
250.45	2.208
250.92	2.091
251.39	2.060
251.85	1.990
252.32	1.911
252.79	1.741
253.26	1.720
253.73	1.654
254.20	1.497
254.67	1.436
255.14	1.381
255.61	1.313
256.08	1.272
256.55	1.216
257.02	1.166
257.49	1.127
257.95	1.085
258.42	1.045
258.89	1.010
259.36	0.978
259.83	0.950
260.30	0.931
260.77	0.900
261.24	0.881
261.71	0.854
262.17	0.844
262.64	0.827
263.11	0.801
263.58	0.789
264.05	0.774
264.52	0.755
264.99	0.744
265.46	0.730
265.92	0.715
266.39	0.705
266.86	0.691
267.33	0.679
267.80	0.670
268.27	0.660
268.74	0.650
269.20	0.639
269.67	0.633
270.14	0.621
270.61	0.610
271.08	0.601
271.55	0.594
272.01	0.585
272.48	0.580
272.95	0.572
273.42	0.565
273.89	0.560
274.36	0.551
274.82	0.545
275.29	0.542
275.76	0.538
276.23	0.534
276.70	0.529
277.16	0.525
277.63	0.521
278.10	0.512
278.57	0.513
279.04	0.506
279.50	0.504
279.97	0.503
280.44	0.497
280.91	0.498
281.38	0.491
281.84	0.487
282.31	0.491
282.78	0.487
283.25	0.485
283.72	0.484
284.18	0.482
284.65	0.478
285.12	0.480
285.59	0.478
286.05	0.478
286.52	0.478
286.99	0.475
287.46	0.475
287.92	0.475
288.39	0.475
288.86	0.471
289.33	0.474
289.79	0.469
290.26	0.467
290.73	0.466
291.20	0.462
291.66	0.465
292.13	0.458
292.60	0.453
293.07	0.451
293.53	0.446
294.00	0.441
294.47	0.436
294.93	0.431
295.40	0.423
295.87	0.419
296.34	0.414
296.80	0.402
297.27	0.399
297.74	0.395
298.20	0.387
298.67	0.381
299.14	0.375
299.60	0.366
300.07	0.357
300.54	0.351
301.01	0.344
301.47	0.340
301.94	0.332
302.41	0.325
302.87	0.319
303.34	0.310
303.81	0.309
304.27	0.300
304.74	0.296
305.21	0.291
305.67	0.282
306.14	0.278
306.61	0.273
307.07	0.268
307.54	0.262
308.01	0.259
308.47	0.257
308.94	0.252
309.40	0.247
309.87	0.244
310.34	0.241
310.80	0.240
311.27	0.233
311.74	0.232
312.20	0.226
312.67	0.228
313.13	0.226
313.60	0.223
314.07	0.220
314.53	0.218
315.00	0.219
315.47	0.216
315.93	0.214
316.40	0.215
316.86	0.212
317.33	0.211
317.80	0.208
318.26	0.206
318.73	0.205
319.19	0.202
319.66	0.201
320.13	0.199
320.59	0.198
321.06	0.199
321.52	0.198
321.99	0.197
322.45	0.195
322.92	0.197
323.39	0.193
323.85	0.191
324.32	0.191
324.78	0.188
325.25	0.184
325.71	0.186
326.18	0.182
326.64	0.181
327.11	0.181
327.58	0.179
328.04	0.181
328.51	0.178
328.97	0.179
329.44	0.177
329.90	0.175
330.37	0.172
330.83	0.173
331.30	0.169
331.76	0.167
332.23	0.167
332.69	0.164
333.16	0.165
333.62	0.162
