SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Mar 29 11:00:33 CEST 2016
User: IPCE
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	1.103
189.23	0.125
189.70	-0.000
190.17	1.519
190.64	0.427
191.12	-0.024
191.59	0.538
192.06	0.105
192.53	1.442
193.01	0.735
193.48	-0.000
193.95	-0.000
194.42	0.512
194.90	1.630
195.37	-0.000
195.84	0.161
196.31	0.721
196.78	-0.000
197.26	0.458
197.73	1.502
198.20	0.294
198.67	0.643
199.14	0.435
199.62	-0.000
200.09	0.655
200.56	0.280
201.03	0.255
201.50	0.291
201.97	0.395
202.45	0.230
202.92	0.360
203.39	0.183
203.86	0.407
204.33	0.346
204.80	0.376
205.28	0.233
205.75	0.354
206.22	0.301
206.69	0.222
207.16	0.377
207.63	0.216
208.11	0.256
208.58	0.241
209.05	0.359
209.52	0.332
209.99	0.377
210.46	0.422
210.93	0.357
211.41	0.267
211.88	0.323
212.35	0.394
212.82	0.371
213.29	0.316
213.76	0.418
214.23	0.497
214.70	0.623
215.18	0.453
215.65	0.518
216.12	0.503
216.59	0.520
217.06	0.463
217.53	0.498
218.00	0.531
218.47	0.710
218.94	0.573
219.41	0.650
219.89	0.704
220.36	0.706
220.83	0.645
221.30	0.722
221.77	0.754
222.24	0.778
222.71	0.752
223.18	0.965
223.65	0.983
224.12	1.004
224.59	0.955
225.06	0.955
225.54	1.088
226.01	1.051
226.48	1.169
226.95	1.134
227.42	1.370
227.89	1.326
228.36	1.200
228.83	1.425
229.30	1.418
229.77	1.535
230.24	1.476
230.71	1.623
231.18	1.680
231.65	1.661
232.12	1.537
232.59	1.657
233.06	1.671
233.53	1.723
234.00	1.783
234.47	1.770
234.94	1.768
235.41	1.804
235.88	1.805
236.35	2.005
236.82	2.007
237.29	1.933
237.76	2.039
238.23	2.147
238.70	2.040
239.17	2.059
239.64	2.093
240.11	2.033
240.58	2.059
241.05	2.147
241.52	2.020
241.99	2.073
242.46	2.110
242.93	2.204
243.40	2.174
243.87	2.121
244.34	2.243
244.81	2.054
245.28	2.245
245.75	2.121
246.22	2.198
246.69	2.189
247.16	2.291
247.63	2.241
248.10	2.177
248.57	2.119
249.04	2.324
249.51	2.199
249.98	2.276
250.45	2.153
250.92	2.235
251.39	2.109
251.85	2.063
252.32	2.070
252.79	1.971
253.26	1.968
253.73	1.920
254.20	1.850
254.67	1.764
255.14	1.678
255.61	1.591
256.08	1.523
256.55	1.457
257.02	1.370
257.49	1.326
257.95	1.254
258.42	1.215
258.89	1.170
259.36	1.126
259.83	1.083
260.30	1.051
260.77	1.010
261.24	0.984
261.71	0.944
262.17	0.921
262.64	0.891
263.11	0.859
263.58	0.836
264.05	0.811
264.52	0.786
264.99	0.763
265.46	0.743
265.92	0.718
266.39	0.697
266.86	0.676
267.33	0.656
267.80	0.638
268.27	0.621
268.74	0.605
269.20	0.585
269.67	0.572
270.14	0.552
270.61	0.537
271.08	0.524
271.55	0.510
272.01	0.495
272.48	0.485
272.95	0.468
273.42	0.456
273.89	0.446
274.36	0.433
274.82	0.424
275.29	0.410
275.76	0.399
276.23	0.389
276.70	0.383
277.16	0.369
277.63	0.359
278.10	0.352
278.57	0.344
279.04	0.333
279.50	0.328
279.97	0.319
280.44	0.315
280.91	0.308
281.38	0.300
281.84	0.295
282.31	0.284
282.78	0.279
283.25	0.274
283.72	0.272
284.18	0.266
284.65	0.257
285.12	0.256
285.59	0.250
286.05	0.245
286.52	0.238
286.99	0.236
287.46	0.229
287.92	0.224
288.39	0.220
288.86	0.217
289.33	0.209
289.79	0.206
290.26	0.204
290.73	0.198
291.20	0.192
291.66	0.191
292.13	0.187
292.60	0.184
293.07	0.180
293.53	0.175
294.00	0.171
294.47	0.171
294.93	0.164
295.40	0.160
295.87	0.155
296.34	0.154
296.80	0.151
297.27	0.147
297.74	0.146
298.20	0.139
298.67	0.137
299.14	0.134
299.60	0.132
300.07	0.129
300.54	0.125
301.01	0.122
301.47	0.123
301.94	0.118
302.41	0.117
302.87	0.114
303.34	0.112
303.81	0.110
304.27	0.107
304.74	0.105
305.21	0.103
305.67	0.099
306.14	0.098
306.61	0.093
307.07	0.093
307.54	0.091
308.01	0.090
308.47	0.086
308.94	0.085
309.40	0.084
309.87	0.082
310.34	0.078
310.80	0.077
311.27	0.076
311.74	0.076
312.20	0.074
312.67	0.071
313.13	0.070
313.60	0.067
314.07	0.067
314.53	0.066
315.00	0.066
315.47	0.067
315.93	0.062
316.40	0.061
316.86	0.063
317.33	0.061
317.80	0.060
318.26	0.061
318.73	0.059
319.19	0.057
319.66	0.055
320.13	0.055
320.59	0.054
321.06	0.055
321.52	0.054
321.99	0.054
322.45	0.056
322.92	0.052
323.39	0.054
323.85	0.053
324.32	0.052
324.78	0.053
325.25	0.051
325.71	0.053
326.18	0.052
326.64	0.053
327.11	0.052
327.58	0.050
328.04	0.054
328.51	0.049
328.97	0.048
329.44	0.050
329.90	0.048
330.37	0.047
330.83	0.047
331.30	0.047
331.76	0.049
332.23	0.048
332.69	0.049
333.16	0.045
333.62	0.047
334.09	0.047
334.56	0.046
335.02	0.046
335.49	0.048
335.95	0.046
336.42	0.045
336.88	0.044
337.35	0.045
337.81	0.044
338.28	0.044
338.74	0.042
339.20	0.042
339.67	0.039
340.13	0.042
340.60	0.042
341.06	0.041
341.53	0.039
341.99	0.042
342.46	0.041
342.92	0.042
343.39	0.040
343.85	0.043
344.32	0.041
344.78	0.039
345.25	0.038
345.71	0.042
346.17	0.042
346.64	0.040
347.10	0.038
347.57	0.037
348.03	0.038
348.50	0.035
348.96	0.037
349.43	0.037
349.89	0.037
350.35	0.037
350.82	0.039
351.28	0.037
351.75	0.038
352.21	0.032
352.67	0.039
353.14	0.037
353.60	0.039
354.07	0.042
354.53	0.035
355.00	0.036
355.46	0.034
355.92	0.035
356.39	0.035
356.85	0.039
357.31	0.033
357.78	0.035
358.24	0.034
358.71	0.033
359.17	0.033
359.63	0.029
360.10	0.033
360.56	0.029
361.03	0.035
361.49	0.032
361.95	0.032
362.42	0.032
362.88	0.028
363.34	0.029
363.81	0.029
364.27	0.029
364.73	0.027
365.20	0.030
365.66	0.028
366.12	0.026
366.59	0.028
367.05	0.027
367.51	0.027
367.98	0.023
368.44	0.025
368.90	0.023
369.37	0.026
369.83	0.025
370.29	0.023
370.76	0.022
371.22	0.023
371.68	0.025
372.15	0.021
372.61	0.023
373.07	0.024
373.54	0.023
374.00	0.024
374.46	0.020
374.92	0.020
375.39	0.021
375.85	0.022
376.31	0.019
376.78	0.021
377.24	0.020
377.70	0.019
378.16	0.021
378.63	0.021
379.09	0.023
379.55	0.020
380.01	0.021
380.48	0.019
380.94	0.019
381.40	0.019
381.87	0.019
382.33	0.018
382.79	0.017
383.25	0.019
383.72	0.020
384.18	0.019
384.64	0.019
385.10	0.016
385.56	0.017
386.03	0.020
386.49	0.018
386.95	0.015
387.41	0.019
387.88	0.018
388.34	0.018
388.80	0.018
389.26	0.016
389.72	0.018
390.19	0.016
390.65	0.015
391.11	0.019
391.57	0.017
392.04	0.019
392.50	0.018
392.96	0.018
393.42	0.015
393.88	0.017
394.34	0.016
394.81	0.016
395.27	0.017
395.73	0.018
396.19	0.017
396.65	0.017
397.12	0.015
397.58	0.018
398.04	0.015
398.50	0.019
398.96	0.014
399.42	0.018
399.89	0.017
400.35	0.018
400.81	0.018
401.27	0.016
401.73	0.018
402.19	0.016
402.65	0.017
403.12	0.018
403.58	0.017
404.04	0.016
404.50	0.016
404.96	0.014
405.42	0.015
405.88	0.016
406.34	0.016
406.81	0.017
407.27	0.015
407.73	0.015
408.19	0.016
408.65	0.014
409.11	0.016
409.57	0.017
410.03	0.014
410.49	0.016
410.96	0.014
411.42	0.018
411.88	0.015
412.34	0.014
412.80	0.018
413.26	0.014
413.72	0.016
414.18	0.015
414.64	0.016
415.10	0.013
415.56	0.017
416.02	0.015
416.48	0.014
416.95	0.012
417.41	0.013
417.87	0.013
418.33	0.015
418.79	0.014
419.25	0.016
419.71	0.015
420.17	0.013
420.63	0.017
421.09	0.016
421.55	0.014
422.01	0.012
422.47	0.015
422.93	0.015
423.39	0.015
423.85	0.015
424.31	0.016
424.77	0.014
425.23	0.015
425.69	0.017
426.15	0.015
426.61	0.013
427.07	0.016
427.53	0.012
427.99	0.012
428.45	0.014
428.91	0.016
429.37	0.017
429.83	0.016
430.29	0.015
430.75	0.014
431.21	0.015
431.67	0.015
432.13	0.016
432.59	0.017
433.05	0.014
433.51	0.015
433.97	0.015
434.43	0.014
434.89	0.016
435.35	0.015
435.81	0.015
436.27	0.014
436.73	0.015
437.19	0.016
437.65	0.014
438.11	0.014
438.57	0.014
439.03	0.019
439.48	0.013
439.94	0.015
440.40	0.016
440.86	0.016
441.32	0.014
441.78	0.016
442.24	0.014
442.70	0.013
443.16	0.012
443.62	0.016
444.08	0.017
444.54	0.014
444.99	0.014
445.45	0.014
445.91	0.014
446.37	0.015
446.83	0.016
447.29	0.014
447.75	0.017
448.21	0.014
448.67	0.016
449.12	0.014
449.58	0.016
450.04	0.015
450.50	0.014
450.96	0.015
451.42	0.015
451.88	0.019
452.34	0.012
452.79	0.016
453.25	0.015
453.71	0.014
454.17	0.013
454.63	0.014
455.09	0.015
455.55	0.016
456.00	0.013
456.46	0.015
456.92	0.017
457.38	0.015
457.84	0.014
458.30	0.016
458.75	0.013
459.21	0.015
459.67	0.014
460.13	0.015
460.59	0.014
461.04	0.014
461.50	0.016
461.96	0.013
462.42	0.015
462.88	0.014
463.33	0.013
463.79	0.014
464.25	0.012
464.71	0.012
465.17	0.013
465.62	0.013
466.08	0.013
466.54	0.014
467.00	0.013
467.46	0.012
467.91	0.011
468.37	0.015
468.83	0.013
469.29	0.012
469.74	0.014
470.20	0.014
470.66	0.012
471.12	0.013
471.57	0.015
472.03	0.014
472.49	0.014
472.95	0.014
473.40	0.013
473.86	0.012
474.32	0.015
474.78	0.014
475.23	0.014
475.69	0.013
476.15	0.014
476.60	0.013
477.06	0.013
477.52	0.015
477.98	0.012
478.43	0.014
478.89	0.014
479.35	0.015
479.80	0.012
480.26	0.009
480.72	0.011
481.18	0.013
481.63	0.010
482.09	0.012
482.55	0.013
483.00	0.012
483.46	0.014
483.92	0.012
484.37	0.013
484.83	0.013
485.29	0.011
485.74	0.013
486.20	0.011
486.66	0.013
487.11	0.011
487.57	0.011
488.03	0.013
488.48	0.011
488.94	0.010
489.40	0.014
489.85	0.015
490.31	0.011
490.77	0.011
491.22	0.013
491.68	0.013
492.13	0.013
492.59	0.012
493.05	0.013
493.50	0.010
493.96	0.010
494.42	0.010
