SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jul 10 14:22:47 CEST 2017
User: IPCE
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	0.628
189.23	-0.000
189.70	-0.000
190.17	0.997
190.64	-0.089
191.12	-0.000
191.59	-0.000
192.06	1.056
192.53	1.591
193.01	-0.000
193.48	1.342
193.95	-0.000
194.42	0.446
194.90	-0.000
195.37	-0.000
195.84	-0.000
196.31	-0.000
196.78	-0.000
197.26	0.315
197.73	1.346
198.20	-0.000
198.67	0.426
199.14	-0.000
199.62	-0.000
200.09	0.927
200.56	1.562
201.03	0.752
201.50	-0.000
201.97	0.806
202.45	0.899
202.92	0.999
203.39	-0.000
203.86	0.704
204.33	0.473
204.80	0.794
205.28	1.217
205.75	1.204
206.22	0.599
206.69	0.989
207.16	0.562
207.63	0.636
208.11	0.530
208.58	0.746
209.05	0.628
209.52	0.537
209.99	0.972
210.46	0.680
210.93	0.608
211.41	0.459
211.88	1.074
212.35	0.528
212.82	0.698
213.29	0.826
213.76	1.122
214.23	0.826
214.70	0.663
215.18	1.454
215.65	0.739
216.12	0.542
216.59	0.770
217.06	1.700
217.53	0.500
218.00	0.650
218.47	0.865
218.94	0.727
219.41	0.501
219.89	1.483
220.36	1.115
220.83	0.676
221.30	0.629
221.77	0.761
222.24	0.787
222.71	0.977
223.18	0.733
223.65	1.065
224.12	0.895
224.59	0.813
225.06	1.050
225.54	-0.000
226.01	1.583
226.48	1.163
226.95	-0.000
227.42	1.212
227.89	1.116
228.36	1.548
228.83	1.326
229.30	1.235
229.77	1.198
230.24	2.706
230.71	2.203
231.18	1.469
231.65	1.860
232.12	1.886
232.59	1.980
233.06	1.771
233.53	1.611
234.00	2.124
234.47	2.071
234.94	2.029
235.41	1.920
235.88	2.260
236.35	1.745
236.82	2.025
237.29	3.079
237.76	2.507
238.23	2.255
238.70	2.675
239.17	2.359
239.64	2.265
240.11	2.649
240.58	2.542
241.05	2.603
241.52	2.347
241.99	2.672
242.46	2.677
242.93	3.635
243.40	2.482
243.87	2.736
244.34	-0.000
244.81	2.448
245.28	2.937
245.75	2.496
246.22	2.672
246.69	2.486
247.16	2.875
247.63	3.299
248.10	2.745
248.57	2.604
249.04	2.561
249.51	3.144
249.98	2.394
250.45	2.768
250.92	3.089
251.39	3.461
251.85	2.528
252.32	2.885
252.79	-0.000
253.26	2.439
253.73	2.679
254.20	2.513
254.67	2.632
255.14	2.590
255.61	2.665
256.08	2.717
256.55	2.543
257.02	2.672
257.49	2.896
257.95	3.045
258.42	2.621
258.89	2.681
259.36	2.935
259.83	2.925
260.30	2.680
260.77	2.831
261.24	2.959
261.71	2.863
262.17	2.752
262.64	2.780
263.11	2.872
263.58	2.807
264.05	2.960
264.52	2.688
264.99	2.833
265.46	2.638
265.92	2.732
266.39	3.072
266.86	3.024
267.33	2.830
267.80	2.785
268.27	2.823
268.74	2.783
269.20	2.658
269.67	2.862
