SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Apr 24 15:37:42 CEST 2016
User: spectrasuite
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0708
Integration Time (usec): 1000 (HR+C0708)
Spectra Averaged: 10 (HR+C0708)
Boxcar Smoothing: 0 (HR+C0708)
Correct for Electrical Dark: No (HR+C0708)
Strobe/Lamp Enabled: No (HR+C0708)
Correct for Detector Non-linearity: No (HR+C0708)
Correct for Stray Light: No (HR+C0708)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.76	-0.000
189.23	-0.000
189.70	-0.000
190.17	-0.000
190.64	-0.000
191.12	-0.000
191.59	-0.000
192.06	-0.000
192.53	-0.000
193.01	-0.000
193.48	-0.000
193.95	-0.000
194.42	-0.000
194.90	0.734
195.37	-0.000
195.84	-0.000
196.31	-0.000
196.78	-0.000
197.26	-0.000
197.73	-0.000
198.20	-0.000
198.67	-0.000
199.14	-0.000
199.62	-0.000
200.09	-0.000
200.56	-0.000
201.03	-0.000
201.50	2.373
201.97	0.989
202.45	-0.000
202.92	0.709
203.39	0.742
203.86	1.316
204.33	-0.000
204.80	-0.000
205.28	0.811
205.75	-0.000
206.22	-0.000
206.69	0.981
207.16	1.068
207.63	-0.000
208.11	0.978
208.58	1.937
209.05	1.236
209.52	-0.000
209.99	-0.000
210.46	1.236
210.93	-0.000
211.41	-0.000
211.88	1.077
212.35	1.319
212.82	-0.000
213.29	-0.000
213.76	1.145
214.23	-0.000
214.70	1.286
215.18	-0.000
215.65	0.965
216.12	0.926
216.59	-0.000
217.06	-0.000
217.53	-0.000
218.00	-0.000
218.47	1.268
218.94	1.447
219.41	-0.000
219.89	-0.000
220.36	-0.000
220.83	1.001
221.30	-0.000
221.77	-0.000
222.24	-0.000
222.71	1.314
223.18	-0.000
223.65	1.453
224.12	-0.000
224.59	-0.000
225.06	-0.000
225.54	1.482
226.01	1.190
226.48	2.369
226.95	-0.000
227.42	2.775
227.89	-0.000
228.36	-0.000
228.83	-0.000
229.30	1.507
229.77	-0.000
230.24	2.396
230.71	-0.000
231.18	2.040
231.65	-0.000
232.12	1.876
232.59	2.048
233.06	-0.000
233.53	2.403
234.00	2.072
234.47	2.353
234.94	-0.000
235.41	-0.000
235.88	2.936
236.35	2.673
236.82	2.402
237.29	-0.000
237.76	2.416
238.23	2.392
238.70	-0.000
239.17	2.390
239.64	2.926
240.11	-0.000
240.58	2.760
241.05	2.928
241.52	3.068
241.99	-0.000
242.46	2.936
242.93	3.150
243.40	-0.000
243.87	2.781
244.34	2.540
244.81	2.822
245.28	-0.000
245.75	3.163
246.22	3.065
246.69	3.832
247.16	2.762
247.63	2.773
248.10	2.729
248.57	3.620
249.04	4.228
249.51	-0.000
249.98	3.712
250.45	-0.000
250.92	3.055
251.39	-0.000
251.85	-0.000
252.32	-0.000
252.79	-0.000
253.26	2.954
253.73	-0.000
254.20	4.740
254.67	2.794
255.14	3.230
255.61	-0.000
256.08	3.932
256.55	3.477
257.02	2.990
257.49	-0.000
257.95	3.621
258.42	3.014
258.89	3.920
259.36	4.320
259.83	2.985
260.30	3.659
260.77	-0.000
261.24	2.896
261.71	3.811
262.17	-0.000
262.64	3.271
263.11	3.153
263.58	3.724
264.05	3.583
264.52	2.799
264.99	2.839
265.46	2.933
265.92	3.096
266.39	3.118
266.86	3.225
267.33	3.252
267.80	2.769
268.27	3.135
268.74	3.085
269.20	3.544
269.67	2.822
270.14	2.615
270.61	2.815
271.08	2.944
271.55	2.730
272.01	2.639
272.48	2.827
272.95	2.771
273.42	2.607
273.89	2.800
274.36	2.843
274.82	2.529
275.29	2.559
275.76	2.677
276.23	2.640
276.70	2.667
277.16	2.414
277.63	2.538
278.10	2.528
278.57	2.416
279.04	2.605
279.50	2.695
279.97	2.582
280.44	2.306
280.91	2.362
281.38	2.408
281.84	2.391
282.31	2.450
282.78	2.554
283.25	2.386
283.72	2.267
284.18	2.393
284.65	2.421
285.12	2.334
285.59	2.279
286.05	2.428
286.52	2.379
286.99	2.298
287.46	2.313
287.92	2.327
288.39	2.257
288.86	2.269
289.33	2.234
289.79	2.259
290.26	2.223
290.73	2.217
291.20	2.268
291.66	2.276
292.13	2.149
292.60	2.117
293.07	2.190
293.53	2.111
294.00	2.148
294.47	2.203
294.93	2.196
